 +2.81108E+01,-5.29037E+01
 +2.83122E+01,-5.25400E+01
 +2.84027E+01,-5.22771E+01
 +2.86054E+01,-5.17716E+01
 +2.89688E+01,-5.11373E+01
 +2.93431E+01,-5.05070E+01
 +2.97115E+01,-4.99335E+01
 +3.00060E+01,-4.96108E+01
 +3.03617E+01,-4.92155E+01
 +3.07046E+01,-4.90106E+01
 +3.10081E+01,-4.85871E+01
 +3.13065E+01,-4.81627E+01
 +3.15885E+01,-4.76822E+01
 +3.18654E+01,-4.72011E+01
 +3.21258E+01,-4.69998E+01
 +3.21252E+01,-4.69975E+01
 +3.26626E+01,-4.61911E+01
 +3.31706E+01,-4.53818E+01
 +3.36775E+01,-4.45607E+01
 +3.41568E+01,-4.37467E+01
 +3.46360E+01,-4.29307E+01
 +3.50898E+01,-4.21032E+01
 +3.50898E+01,-4.21032E+01
 +3.55280E+01,-4.12537E+01
 +3.59550E+01,-4.04026E+01
 +3.63713E+01,-3.95500E+01
 +3.67774E+01,-3.86959E+01
 +3.71740E+01,-3.78404E+01
 +3.75615E+01,-3.69837E+01
 +3.67208E+01,-3.64328E+01
 +3.58920E+01,-3.58761E+01
 +3.50748E+01,-3.53138E+01
 +3.42689E+01,-3.47461E+01
 +3.34741E+01,-3.41731E+01
 +3.26901E+01,-3.35951E+01
 +3.19165E+01,-3.30122E+01
 +3.11532E+01,-3.24246E+01
 +3.03997E+01,-3.18325E+01
 +2.96559E+01,-3.12360E+01
 +2.89215E+01,-3.06352E+01
 +2.83409E+01,-2.98486E+01
 +2.83409E+01,-2.98486E+01
 +2.80540E+01,-2.94544E+01
 +2.77693E+01,-2.90596E+01
 +2.71792E+01,-2.86245E+01
 +2.65940E+01,-2.81868E+01
 +2.65952E+01,-2.74774E+01
 +2.65964E+01,-2.67680E+01
 +2.72526E+01,-2.64737E+01
 +2.79054E+01,-2.61765E+01
 +2.78002E+01,-2.57335E+01
 +2.76957E+01,-2.52905E+01
 +2.75920E+01,-2.48474E+01
 +2.74890E+01,-2.44042E+01
 +2.79441E+01,-2.39278E+01
 +2.83958E+01,-2.34501E+01
 +2.88442E+01,-2.29711E+01
 +2.92895E+01,-2.24908E+01
 +2.97704E+01,-2.23523E+01
 +3.02503E+01,-2.22124E+01
 +3.07293E+01,-2.20710E+01
 +3.12073E+01,-2.19283E+01
 +3.16844E+01,-2.17842E+01
 +3.21605E+01,-2.16388E+01
 +3.26356E+01,-2.14920E+01
 +3.31098E+01,-2.13438E+01
 +3.31963E+01,-2.05122E+01
 +3.32818E+01,-1.96806E+01
 +3.36131E+01,-1.93503E+01
 +3.39430E+01,-1.90194E+01
 +3.42716E+01,-1.86879E+01
 +3.45989E+01,-1.83559E+01
 +3.52001E+01,-1.79755E+01
 +3.51995E+01,-1.74044E+01
 +3.51989E+01,-1.68333E+01
 +3.49008E+01,-1.63337E+01
 +3.46043E+01,-1.58337E+01
 +3.47288E+01,-1.51914E+01
 +3.48525E+01,-1.45491E+01
 +3.44608E+01,-1.38586E+01
 +3.40714E+01,-1.31674E+01
 +3.41717E+01,-1.24064E+01
 +3.44411E+01,-1.17170E+01
 +3.47091E+01,-1.10274E+01
 +3.40806E+01,-1.04552E+01
 +3.38175E+01,-9.59798E+00
 +3.35557E+01,-8.74056E+00
 +3.30990E+01,-8.64346E+00
 +3.26426E+01,-8.54581E+00
 +3.21166E+01,-8.16220E+00
 +3.15917E+01,-7.77790E+00
 +3.10420E+01,-7.63081E+00
 +3.04927E+01,-7.48303E+00
 +3.00455E+01,-6.79117E+00
 +2.95996E+01,-6.09891E+00
 +2.96040E+01,-5.62513E+00
 +2.96085E+01,-5.15135E+00
 +2.92804E+01,-4.55689E+00
 +2.89529E+01,-3.96229E+00
 +2.89103E+01,-3.13391E+00
 +2.88677E+01,-2.30551E+00
 +2.91299E+01,-1.80931E+00
 +2.93920E+01,-1.31308E+00
 +2.96297E+01,-6.26325E-01
 +2.98673E+01,+6.04436E-02
 +3.02459E+01,+7.48524E-01
 +3.06247E+01,+1.43658E+00
 +3.11221E+01,+1.96007E+00
 +3.16199E+01,+2.48341E+00
 +3.10492E+01,+2.64788E+00
 +3.04783E+01,+2.81209E+00
 +3.04748E+01,+3.52370E+00
 +3.04713E+01,+4.23531E+00
 +3.12793E+01,+4.47706E+00
 +3.17527E+01,+5.09727E+00
 +3.22271E+01,+5.71714E+00
 +3.27355E+01,+5.63007E+00
 +3.32437E+01,+5.54257E+00
 +3.37517E+01,+5.45463E+00
 +3.42596E+01,+5.36626E+00
 +3.47673E+01,+5.27747E+00
 +3.52749E+01,+5.18828E+00
 +3.57824E+01,+5.09868E+00
 +3.62897E+01,+5.00869E+00
 +3.66014E+01,+5.48365E+00
 +3.69136E+01,+5.95844E+00
 +3.75829E+01,+5.95572E+00
 +3.78487E+01,+6.47715E+00
 +3.81150E+01,+6.99845E+00
 +3.84775E+01,+7.44705E+00
 +3.88408E+01,+7.89535E+00
 +3.91565E+01,+8.29567E+00
 +3.94729E+01,+8.69575E+00
 +3.97898E+01,+9.07119E+00
 +4.01074E+01,+9.44636E+00
 +4.04494E+01,+9.79646E+00
 +4.07921E+01,+1.01462E+01
 +4.11166E+01,+1.07317E+01
 +4.14423E+01,+1.13169E+01
 +4.20332E+01,+1.15772E+01
 +4.20332E+01,+1.15772E+01
 +4.16487E+01,+1.21890E+01
 +4.12055E+01,+1.18107E+01
 +4.08568E+01,+1.22055E+01
 +4.05071E+01,+1.25998E+01
 +4.00912E+01,+1.32094E+01
 +4.06140E+01,+1.37417E+01
 +4.02750E+01,+1.43005E+01
 +4.00263E+01,+1.47192E+01
 +3.97767E+01,+1.51377E+01
 +3.96707E+01,+1.57716E+01
 +4.01716E+01,+1.63040E+01
 +4.02512E+01,+1.67851E+01
 +4.03313E+01,+1.72662E+01
 +3.99867E+01,+1.79494E+01
 +3.95899E+01,+1.84193E+01
 +3.92978E+01,+1.90298E+01
 +3.92978E+01,+1.90298E+01
 +3.88261E+01,+1.94475E+01
 +3.83957E+01,+1.99075E+01
 +3.80745E+01,+2.03891E+01
 +3.79747E+01,+2.10213E+01
 +3.78253E+01,+2.18434E+01
 +3.75398E+01,+2.24945E+01
 +3.70425E+01,+2.32259E+01
 +3.65711E+01,+2.36392E+01
 +3.64073E+01,+2.41327E+01
 +3.62422E+01,+2.46260E+01
 +3.60661E+01,+2.50553E+01
 +3.58888E+01,+2.54844E+01
 +3.55456E+01,+2.59191E+01
 +3.51999E+01,+2.63530E+01
 +3.48748E+01,+2.68078E+01
 +3.45470E+01,+2.72619E+01
 +3.42569E+01,+2.78853E+01
 +3.44280E+01,+2.84143E+01
 +3.46009E+01,+2.89431E+01
 +3.47755E+01,+2.94717E+01
 +3.49519E+01,+3.00000E+01
 +3.49519E+01,+3.00000E+01
 +3.51417E+01,+3.07025E+01
 +3.53089E+01,+3.13833E+01
 +3.54701E+01,+3.20035E+01
 +3.55713E+01,+3.27553E+01
 +3.56483E+01,+3.32325E+01
 +3.57262E+01,+3.37097E+01
 +3.60242E+01,+3.40961E+01
 +3.63249E+01,+3.44818E+01
 +3.63960E+01,+3.52854E+01
 +3.64315E+01,+3.57522E+01
 +3.64134E+01,+3.60232E+01
 +3.64134E+01,+3.60232E+01
 +3.57912E+01,+3.56890E+01
 +3.53621E+01,+3.54051E+01
 +3.49001E+01,+3.50910E+01
 +3.44998E+01,+3.47855E+01
 +3.40542E+01,+3.45045E+01
 +3.37354E+01,+3.43017E+01
 +3.31007E+01,+3.42903E+01
 +3.26678E+01,+3.43899E+01
 +3.21719E+01,+3.44871E+01
 +3.17399E+01,+3.46341E+01
 +3.12560E+01,+3.48260E+01
 +3.07929E+01,+3.49908E+01
 +3.02208E+01,+3.51543E+01
 +2.97309E+01,+3.54273E+01
 +2.97309E+01,+3.54273E+01
 +2.93451E+01,+3.54249E+01
 +2.90702E+01,+3.53780E+01
 +2.87789E+01,+3.53116E+01
 +2.84780E+01,+3.51272E+01
 +2.80502E+01,+3.48702E+01
 +2.76845E+01,+3.47060E+01
 +2.72265E+01,+3.43347E+01
 +2.64653E+01,+3.41983E+01
 +2.55767E+01,+3.42487E+01
 +2.45928E+01,+3.43397E+01
 +2.38739E+01,+3.46283E+01
 +2.33986E+01,+3.49900E+01
 +2.28662E+01,+3.54367E+01
 +2.23752E+01,+3.57424E+01
 +2.18932E+01,+3.59334E+01
 +2.15988E+01,+3.62159E+01
 +2.13266E+01,+3.66289E+01
 +2.07603E+01,+3.70983E+01
 +2.03001E+01,+3.78039E+01
 +2.03001E+01,+3.78039E+01
 +2.00000E+01,+3.79075E+01
 +2.00000E+01,+3.79075E+01
 +1.95844E+01,+3.82716E+01
 +1.88950E+01,+3.86942E+01
 +1.83644E+01,+3.89474E+01
 +1.79599E+01,+3.91696E+01
 +1.79599E+01,+3.91696E+01
 +1.80621E+01,+3.90063E+01
 +1.80857E+01,+3.87941E+01
 +1.80307E+01,+3.85162E+01
 +1.78447E+01,+3.84615E+01
 +1.77731E+01,+3.82855E+01
 +1.76117E+01,+3.79929E+01
 +1.74195E+01,+3.77008E+01
 +1.71676E+01,+3.75026E+01
 +1.68237E+01,+3.73985E+01
 +1.62365E+01,+3.73088E+01
 +1.58319E+01,+3.72743E+01
 +1.53751E+01,+3.73401E+01
 +1.53751E+01,+3.73401E+01
 +1.53444E+01,+3.76152E+01
 +1.54207E+01,+3.78857E+01
 +1.55511E+01,+3.81136E+01
 +1.56387E+01,+3.82993E+01
 +1.54993E+01,+3.84014E+01
 +1.51752E+01,+3.82924E+01
 +1.45145E+01,+3.87653E+01
 +1.45145E+01,+3.87653E+01
 +1.41139E+01,+3.86953E+01
 +1.38115E+01,+3.86250E+01
 +1.33137E+01,+3.86105E+01
 +1.27076E+01,+3.86004E+01
 +1.24335E+01,+3.88487E+01
 +1.20574E+01,+3.88781E+01
 +1.17777E+01,+3.89344E+01
 +1.16589E+01,+3.90327E+01
 +1.13626E+01,+3.90748E+01
 +1.11176E+01,+3.90672E+01
 +1.08274E+01,+3.89939E+01
 +1.06091E+01,+3.88209E+01
 +1.03732E+01,+3.86850E+01
 +1.03732E+01,+3.86850E+01
 +1.00893E+01,+3.85717E+01
 +9.70015E+00,+3.84698E+01
 +9.26382E+00,+3.83410E+01
 +8.94209E+00,+3.82117E+01
 +8.62697E+00,+3.77896E+01
 +8.26517E+00,+3.74675E+01
 +7.80465E+00,+3.73582E+01
 +7.21517E+00,+3.73203E+01
 +6.78405E+00,+3.73219E+01
 +6.78405E+00,+3.73219E+01
 +5.97383E+00,+3.71540E+01
 +5.14204E+00,+3.70821E+01
 +4.29653E+00,+3.69695E+01
 +3.45358E+00,+3.68509E+01
 +2.37988E+00,+3.65942E+01
 +1.97018E+00,+3.65026E+01
 +1.24471E+00,+3.62823E+01
 +6.67028E-01,+3.60723E+01
 +3.04743E-03,+3.59040E+01
 -7.47757E-01,+3.57757E+01
 -1.51624E+00,+3.57709E+01
 -1.99172E+00,+3.58985E+01
 -2.57291E+00,+3.61053E+01
 -2.89332E+00,+3.60184E+01
 -3.29595E+00,+3.58577E+01
 -3.74936E+00,+3.55962E+01
 -3.78187E+00,+3.50136E+01
 -4.05645E+00,+3.41993E+01
 -4.70562E+00,+3.40681E+01
 -5.07226E+00,+3.40783E+01
 -5.39658E+00,+3.39850E+01
 -5.80797E+00,+3.40191E+01
 -6.00024E+00,+3.42634E+01
 -6.03973E+00,+3.45174E+01
 -6.06375E+00,+3.47839E+01
 -6.73029E+00,+3.50633E+01
 -7.19261E+00,+3.52729E+01
 -8.03122E+00,+3.56675E+01
 -8.78455E+00,+3.60509E+01
 -9.54521E+00,+3.64296E+01
 -9.97685E+00,+3.66514E+01
 -1.04287E+01,+3.63916E+01
 -1.09233E+01,+3.60984E+01
 -1.15854E+01,+3.58512E+01
 -1.21424E+01,+3.63276E+01
 -1.29035E+01,+3.68638E+01
 -1.36754E+01,+3.73950E+01
 -1.44109E+01,+3.72101E+01
 -1.51427E+01,+3.70206E+01
 -1.53865E+01,+3.72117E+01
 -1.58415E+01,+3.72966E+01
 -1.67420E+01,+3.74354E+01
 -1.75843E+01,+3.75034E+01
 -1.81244E+01,+3.74657E+01
 -1.86180E+01,+3.73070E+01
 -1.96823E+01,+3.70251E+01
 -2.02403E+01,+3.69543E+01
 -2.07973E+01,+3.68809E+01
 -2.15072E+01,+3.68197E+01
 -2.22160E+01,+3.67543E+01
 -2.28933E+01,+3.67020E+01
 -2.35697E+01,+3.66459E+01
 -2.40456E+01,+3.67548E+01
 -2.41461E+01,+3.67885E+01
 -2.42554E+01,+3.67810E+01
 -2.43111E+01,+3.67925E+01
 -2.43846E+01,+3.68633E+01
 -2.44337E+01,+3.69105E+01
 -2.45002E+01,+3.69707E+01
 -2.45541E+01,+3.70172E+01
 -2.46345E+01,+3.70946E+01
 -2.46805E+01,+3.71267E+01
 -2.47495E+01,+3.72174E+01
 -2.47379E+01,+3.72733E+01
 -2.47022E+01,+3.73519E+01
 -2.46669E+01,+3.74110E+01
 -2.47332E+01,+3.74673E+01
 -2.47748E+01,+3.75001E+01
 -2.48164E+01,+3.75328E+01
 -2.48451E+01,+3.75519E+01
 -2.48915E+01,+3.75839E+01
 -2.49315E+01,+3.76091E+01
 -2.49835E+01,+3.76441E+01
 -2.51013E+01,+3.76463E+01
 -2.52671E+01,+3.77692E+01
 -2.53547E+01,+3.76633E+01
 -2.54265E+01,+3.77185E+01
 -2.54638E+01,+3.77517E+01
 -2.55384E+01,+3.78181E+01
 -2.56332E+01,+3.77225E+01
 -2.56984E+01,+3.77902E+01
 -2.57341E+01,+3.78159E+01
 -2.58081E+01,+3.78783E+01
 -2.59162E+01,+3.78386E+01
 -2.60432E+01,+3.79355E+01
 -2.60752E+01,+3.79655E+01
 -2.61714E+01,+3.80360E+01
 -2.63021E+01,+3.80468E+01
 -2.63787E+01,+3.81164E+01
 -2.64166E+01,+3.81493E+01
 -2.64943E+01,+3.82225E+01
 -2.65323E+01,+3.82554E+01
 -2.66141E+01,+3.83240E+01
 -2.66474E+01,+3.83576E+01
 -2.67180E+01,+3.84202E+01
 -2.68299E+01,+3.82782E+01
 -2.69006E+01,+3.83601E+01
 -2.69408E+01,+3.84003E+01
 -2.70068E+01,+3.84635E+01
 -2.70289E+01,+3.84911E+01
 -2.70895E+01,+3.85706E+01
 -2.71290E+01,+3.86070E+01
 -2.71743E+01,+3.86658E+01
 -2.72033E+01,+3.86999E+01
 -2.72394E+01,+3.87796E+01
 -2.74844E+01,+3.87824E+01
 -2.75588E+01,+3.88363E+01
 -2.76061E+01,+3.88635E+01
 -2.76797E+01,+3.89136E+01
 -2.77223E+01,+3.89416E+01
 -2.77933E+01,+3.89998E+01
 -2.79546E+01,+3.90041E+01
 -2.80588E+01,+3.89827E+01
 -2.81199E+01,+3.89685E+01
 -2.82155E+01,+3.89524E+01
 -2.82919E+01,+3.89394E+01
 -2.83421E+01,+3.89931E+01
 -2.83649E+01,+3.90204E+01
 -2.83955E+01,+3.90580E+01
 -2.84204E+01,+3.90927E+01
 -2.84522E+01,+3.91339E+01
 -2.84836E+01,+3.91558E+01
 -2.85665E+01,+3.91299E+01
 -2.86192E+01,+3.91208E+01
 -2.86660E+01,+3.91790E+01
 -2.86863E+01,+3.92144E+01
 -2.87454E+01,+3.92626E+01
 -2.87812E+01,+3.92993E+01
 -2.88529E+01,+3.93725E+01
 -2.88946E+01,+3.94120E+01
 -2.89505E+01,+3.93789E+01
 -2.89819E+01,+3.93656E+01
 -2.90495E+01,+3.93382E+01
 -2.90904E+01,+3.93232E+01
 -2.91472E+01,+3.92937E+01
 -2.91881E+01,+3.92786E+01
 -2.92603E+01,+3.92502E+01
 -2.92971E+01,+3.92554E+01
 -2.93350E+01,+3.93150E+01
 -2.97698E+01,+3.93996E+01
 -2.97698E+01,+3.93996E+01
 -2.99091E+01,+3.93871E+01
 -3.01714E+01,+3.88880E+01
 -3.04301E+01,+3.83883E+01
 -3.06055E+01,+3.84025E+01
 -3.10706E+01,+3.76802E+01
 -3.13713E+01,+3.77049E+01
 -3.15164E+01,+3.72823E+01
 -3.22826E+01,+3.73915E+01
 -3.23946E+01,+3.71369E+01
 -3.26456E+01,+3.71763E+01
 -3.27077E+01,+3.70333E+01
 -3.29431E+01,+3.70654E+01
 -3.30049E+01,+3.69159E+01
 -3.32246E+01,+3.69408E+01
 -3.33135E+01,+3.66910E+01
 -3.35947E+01,+3.67422E+01
 -3.37717E+01,+3.61850E+01
 -3.39816E+01,+3.62212E+01
 -3.40568E+01,+3.60713E+01
 -3.41424E+01,+3.60794E+01
 -3.43354E+01,+3.56160E+01
 -3.44595E+01,+3.56246E+01
 -3.47464E+01,+3.50102E+01
 -3.55584E+01,+3.51477E+01
 -3.63731E+01,+3.52798E+01
 -3.66231E+01,+3.46929E+01
 -3.67846E+01,+3.47122E+01
 -3.68618E+01,+3.45542E+01
 -3.70461E+01,+3.45669E+01
 -3.72446E+01,+3.41238E+01
 -3.73364E+01,+3.41362E+01
 -3.75328E+01,+3.37052E+01
 -3.76776E+01,+3.37362E+01
 -3.77975E+01,+3.35012E+01
 -3.85972E+01,+3.36370E+01
 -3.93993E+01,+3.37676E+01
 -3.95860E+01,+3.30673E+01
 -3.96999E+01,+3.30841E+01
 -4.01293E+01,+3.24440E+01
 -4.05526E+01,+3.18025E+01
 -4.07100E+01,+3.18173E+01
 -4.11836E+01,+3.11941E+01
 -4.14304E+01,+3.12370E+01
 -4.17857E+01,+3.06056E+01
 -4.21364E+01,+2.99733E+01
 -4.27286E+01,+3.00697E+01
 -4.30373E+01,+2.94714E+01
 -4.30882E+01,+2.94691E+01
 -4.34828E+01,+2.88021E+01
 -4.35632E+01,+2.88108E+01
 -4.39423E+01,+2.81049E+01
 -4.40217E+01,+2.81069E+01
 -4.42031E+01,+2.76713E+01
 -4.43831E+01,+2.72355E+01
 -4.45059E+01,+2.72538E+01
 -4.46870E+01,+2.67668E+01
 -4.48666E+01,+2.62796E+01
 -4.48163E+01,+2.62700E+01
 -4.48989E+01,+2.60554E+01
 -4.50917E+01,+2.60814E+01
 -4.52960E+01,+2.56367E+01
 -4.54988E+01,+2.51918E+01
 -4.57915E+01,+2.52542E+01
 -4.61188E+01,+2.45904E+01
 -4.61961E+01,+2.45974E+01
 -4.64758E+01,+2.39174E+01
 -4.56993E+01,+2.37836E+01
 -4.49245E+01,+2.36459E+01
 -4.50239E+01,+2.29632E+01
 -4.50658E+01,+2.29731E+01
 -4.51574E+01,+2.23898E+01
 -4.52483E+01,+2.18064E+01
 -4.53853E+01,+2.18223E+01
 -4.55152E+01,+2.12465E+01
 -4.54187E+01,+2.12217E+01
 -4.55570E+01,+2.05958E+01
 -4.57737E+01,+2.06180E+01
 -4.59398E+01,+1.98022E+01
 -4.60015E+01,+1.98227E+01
 -4.60932E+01,+1.93773E+01
 -4.61844E+01,+1.89319E+01
 -4.62243E+01,+1.89351E+01
 -4.63182E+01,+1.84215E+01
 -4.63907E+01,+1.84220E+01
 -4.65202E+01,+1.75883E+01
 -4.64072E+01,+1.75663E+01
 -4.64982E+01,+1.70865E+01
 -4.65887E+01,+1.66067E+01
 -4.65287E+01,+1.65868E+01
 -4.66476E+01,+1.60187E+01
 -4.67658E+01,+1.54506E+01
 -4.67658E+01,+1.54506E+01
 -4.59475E+01,+1.53604E+01
 -4.51300E+01,+1.52673E+01
 -4.51362E+01,+1.46467E+01
 -4.51423E+01,+1.40261E+01
 -4.50614E+01,+1.39917E+01
 -4.50493E+01,+1.33358E+01
 -4.50373E+01,+1.26799E+01
 -4.42620E+01,+1.26256E+01
 -4.42775E+01,+1.21008E+01
 -4.38845E+01,+1.20854E+01
 -4.39026E+01,+1.15062E+01
 -4.39206E+01,+1.09270E+01
 -4.34482E+01,+1.09055E+01
 -4.29758E+01,+1.08832E+01
 -4.25035E+01,+1.08602E+01
 -4.20313E+01,+1.08365E+01
 -4.15592E+01,+1.08121E+01
 -4.10871E+01,+1.07869E+01
 -4.10829E+01,+9.97939E+00
 -4.08615E+01,+9.97269E+00
 -4.08648E+01,+9.38937E+00
 -4.06402E+01,+9.37285E+00
 -4.06522E+01,+8.84060E+00
 -4.01196E+01,+8.81526E+00
 -4.01408E+01,+8.21537E+00
 -3.96608E+01,+8.19726E+00
 -3.91808E+01,+8.17858E+00
 -3.87009E+01,+8.15934E+00
 -3.82210E+01,+8.13953E+00
 -3.82065E+01,+7.70334E+00
 -3.75356E+01,+7.67935E+00
 -3.68648E+01,+7.65432E+00
 -3.68514E+01,+7.40089E+00
 -3.60577E+01,+7.36342E+00
 -3.60469E+01,+7.02322E+00
 -3.53665E+01,+6.93495E+00
 -3.53629E+01,+6.61393E+00
 -3.44937E+01,+6.61577E+00
 -3.36244E+01,+6.61760E+00
 -3.36203E+01,+6.10421E+00
 -3.35136E+01,+6.07619E+00
 -3.35068E+01,+5.64946E+00
 -3.29780E+01,+5.64716E+00
 -3.29198E+01,+4.80377E+00
 -3.28617E+01,+3.96038E+00
 -3.23870E+01,+3.98590E+00
 -3.19122E+01,+4.01114E+00
 -3.14374E+01,+4.03611E+00
 -3.09625E+01,+4.06081E+00
 -3.08868E+01,+3.25477E+00
 -3.08113E+01,+2.44874E+00
 -3.07358E+01,+1.64269E+00
 -3.00269E+01,+1.60709E+00
 -2.99203E+01,+7.97401E-01
 -2.92096E+01,+8.48907E-01
 -2.83465E+01,+9.53033E-01
 -2.78309E+01,+1.00748E+00
 -2.73153E+01,+1.06184E+00
 -2.64740E+01,+1.15918E+00
 -2.62887E+01,+4.98136E-01
 -2.56591E+01,+5.56165E-01
 -2.50294E+01,+6.14126E-01
 -2.48206E+01,-2.44593E-01
 -2.46117E+01,-1.10331E+00
 -2.40507E+01,-1.03387E+00
 -2.34897E+01,-9.64324E-01
 -2.29355E+01,-8.80401E-01
 -2.23813E+01,-7.96390E-01
 -2.15437E+01,-6.80222E-01
 -2.10168E+01,-5.88493E-01
 -2.04899E+01,-4.96709E-01
 -1.96747E+01,-3.33378E-01
 -1.88497E+01,-1.76113E-01
 -1.83693E+01,-7.27519E-02
 -1.78889E+01,+3.06094E-02
 -1.73229E+01,+1.49605E-01
 -1.67569E+01,+2.68587E-01
 -1.64982E+01,+2.98947E-01
 -1.62522E+01,-5.56200E-01
 -1.60372E+01,-5.19631E-01
 -1.58406E+01,-1.14320E+00
 -1.55652E+01,-1.07324E+00
 -1.54103E+01,-1.49342E+00
 -1.46594E+01,-1.30094E+00
 -1.39087E+01,-1.10824E+00
 -1.31580E+01,-9.15345E-01
 -1.29298E+01,-1.50722E+00
 -1.27014E+01,-2.09908E+00
 -1.21641E+01,-1.94545E+00
 -1.19989E+01,-2.40025E+00
 -1.18336E+01,-2.85504E+00
 -1.20293E+01,-3.01345E+00
 -1.18975E+01,-3.49273E+00
 -1.17655E+01,-3.97199E+00
 -1.20968E+01,-4.10303E+00
 -1.20386E+01,-4.58743E+00
 -1.21445E+01,-4.60882E+00
 -1.20185E+01,-5.02557E+00
 -1.16044E+01,-4.94231E+00
 -1.15161E+01,-5.41504E+00
 -1.11669E+01,-5.37706E+00
 -1.10222E+01,-5.93021E+00
 -1.12671E+01,-6.02023E+00
 -1.11805E+01,-6.75542E+00
 -1.19933E+01,-6.96082E+00
 -1.28068E+01,-7.16482E+00
 -1.36210E+01,-7.36740E+00
 -1.34894E+01,-7.88908E+00
 -1.33574E+01,-8.41071E+00
 -1.31911E+01,-8.37401E+00
 -1.30230E+01,-9.22523E+00
 -1.32482E+01,-9.27648E+00
 -1.31663E+01,-9.79444E+00
 -1.33151E+01,-9.82468E+00
 -1.31736E+01,-1.06231E+01
 -1.30313E+01,-1.14215E+01
 -1.35243E+01,-1.15387E+01
 -1.40177E+01,-1.16551E+01
 -1.45115E+01,-1.17706E+01
 -1.50058E+01,-1.18853E+01
 -1.49077E+01,-1.23390E+01
 -1.48611E+01,-1.23196E+01
 -1.47910E+01,-1.26562E+01
 -1.45501E+01,-1.25770E+01
 -1.44102E+01,-1.32181E+01
 -1.45996E+01,-1.32655E+01
 -1.45391E+01,-1.37366E+01
 -1.44784E+01,-1.42077E+01
 -1.36428E+01,-1.40355E+01
 -1.34352E+01,-1.48494E+01
 -1.32261E+01,-1.56632E+01
 -1.33835E+01,-1.56882E+01
 -1.32386E+01,-1.62117E+01
 -1.37702E+01,-1.63229E+01
 -1.43024E+01,-1.64327E+01
 -1.42381E+01,-1.67645E+01
 -1.43688E+01,-1.67770E+01
 -1.42242E+01,-1.73859E+01
 -1.40786E+01,-1.79946E+01
 -1.35189E+01,-1.78930E+01
 -1.29598E+01,-1.77898E+01
 -1.28598E+01,-1.82872E+01
 -1.27593E+01,-1.87845E+01
 -1.24772E+01,-1.87465E+01
 -1.23703E+01,-1.93409E+01
 -1.22626E+01,-1.99353E+01
 -1.19446E+01,-1.98248E+01
 -1.18522E+01,-2.02784E+01
 -1.19708E+01,-2.02991E+01
 -1.17632E+01,-2.11759E+01
 -1.20066E+01,-2.12091E+01
 -1.18495E+01,-2.17351E+01
 -1.19359E+01,-2.17522E+01
 -1.18192E+01,-2.21534E+01
 -1.23643E+01,-2.22671E+01
 -1.29102E+01,-2.23790E+01
 -1.28511E+01,-2.26298E+01
 -1.33398E+01,-2.27302E+01
 -1.38293E+01,-2.28292E+01
 -1.36637E+01,-2.35442E+01
 -1.35703E+01,-2.35143E+01
 -1.34259E+01,-2.41458E+01
 -1.32801E+01,-2.47771E+01
 -1.38106E+01,-2.48874E+01
 -1.36632E+01,-2.56480E+01
 -1.40485E+01,-2.57376E+01
 -1.38156E+01,-2.65856E+01
